_id,Name,Date,Month,Year,WaterDataFront,WaterDataBack,WaterDrainRate
655dab949aca5f2a9a6ea6bd,Huana,7,3,2018,197,169,132
655dab949aca5f2a9a6ea6be,Huana,8,3,2018,138,91,138
655dab949aca5f2a9a6ea6bf,Huana,9,3,2018,177,135,138
655dab949aca5f2a9a6ea6c0,Huana,10,3,2018,159,165,90
655dab949aca5f2a9a6ea6c1,Huana,11,3,2018,117,105,104
655dab949aca5f2a9a6ea6c2,Huana,12,3,2018,171,137,124
655dab949aca5f2a9a6ea6c3,Huana,13,3,2018,114,152,90
655dab949aca5f2a9a6ea6c4,Huana,14,3,2018,154,157,112
655dab949aca5f2a9a6ea6c5,Huana,15,3,2018,103,165,124
655dab949aca5f2a9a6ea6c6,Huana,16,3,2018,129,94,142
655dab949aca5f2a9a6ea6c7,Huana,17,3,2018,135,178,140
655dab949aca5f2a9a6ea6c8,Huana,18,3,2018,178,114,146
655dab949aca5f2a9a6ea6c9,Huana,19,3,2018,100,91,90
655dab949aca5f2a9a6ea6ca,Huana,20,3,2018,180,177,94
655dab949aca5f2a9a6ea6cb,Huana,21,3,2018,172,109,126
655dab949aca5f2a9a6ea6cc,Huana,22,3,2018,196,172,94
655dab949aca5f2a9a6ea6cd,Huana,23,3,2018,183,119,104
655dab949aca5f2a9a6ea6ce,Huana,24,3,2018,169,155,140
655dab949aca5f2a9a6ea6cf,Huana,25,3,2018,143,147,106
655dab949aca5f2a9a6ea6d0,Huana,26,3,2018,144,114,136
655dab949aca5f2a9a6ea6d1,Huana,27,3,2018,196,158,96
655dab949aca5f2a9a6ea6d2,Huana,28,3,2018,111,140,108
655dab949aca5f2a9a6ea6d3,Huana,29,3,2018,148,105,112
655dab949aca5f2a9a6ea6d4,Huana,30,3,2018,149,139,98
655dab949aca5f2a9a6ea6d5,Huana,31,3,2018,168,154,106
655dab949aca5f2a9a6ea6d6,Huana,1,4,2018,133,97,146
655dab949aca5f2a9a6ea6d7,Huana,2,4,2018,140,152,144
655dab949aca5f2a9a6ea6d8,Huana,3,4,2018,189,118,140
655dab949aca5f2a9a6ea6d9,Huana,4,4,2018,159,96,144
655dab949aca5f2a9a6ea6da,Huana,5,4,2018,175,106,128
655dab949aca5f2a9a6ea6db,Huana,6,4,2018,153,92,92
655dab949aca5f2a9a6ea6dc,Huana,7,4,2018,164,123,100
655dab949aca5f2a9a6ea6dd,Huana,8,4,2018,145,169,144
655dab949aca5f2a9a6ea6de,Huana,9,4,2018,101,178,108
655dab949aca5f2a9a6ea6df,Huana,10,4,2018,179,164,114
655dab949aca5f2a9a6ea6e0,Huana,11,4,2018,134,179,90
655dab949aca5f2a9a6ea6e1,Huana,12,4,2018,178,154,138
655dab949aca5f2a9a6ea6e2,Huana,13,4,2018,172,141,124
655dab949aca5f2a9a6ea6e3,Huana,14,4,2018,175,126,120
655dab949aca5f2a9a6ea6e4,Huana,15,4,2018,115,111,90
655dab949aca5f2a9a6ea6e5,Huana,16,4,2018,116,115,118
655dab949aca5f2a9a6ea6e6,Huana,17,4,2018,188,91,112
655dab949aca5f2a9a6ea6e7,Huana,18,4,2018,160,123,96
655dab949aca5f2a9a6ea6e8,Huana,19,4,2018,147,170,146
655dab949aca5f2a9a6ea6e9,Huana,20,4,2018,142,147,122
655dab949aca5f2a9a6ea6ea,Huana,21,4,2018,159,147,112
655dab949aca5f2a9a6ea6eb,Huana,22,4,2018,104,110,98
655dab949aca5f2a9a6ea6ec,Huana,23,4,2018,107,142,148
655dab949aca5f2a9a6ea6ed,Huana,24,4,2018,184,145,148
655dab949aca5f2a9a6ea6ee,Huana,25,4,2018,187,146,94
655dab949aca5f2a9a6ea6ef,Huana,26,4,2018,194,148,120
655dab949aca5f2a9a6ea6f0,Huana,27,4,2018,178,91,90
655dab949aca5f2a9a6ea6f1,Huana,28,4,2018,199,168,140
655dab949aca5f2a9a6ea6f2,Huana,29,4,2018,115,112,126
655dab949aca5f2a9a6ea6f3,Huana,30,4,2018,121,130,134
655dab949aca5f2a9a6ea6f4,Huana,1,5,2018,112,94,110
655dab949aca5f2a9a6ea6f5,Huana,2,5,2018,131,114,106
655dab949aca5f2a9a6ea6f6,Huana,3,5,2018,169,133,142
655dab949aca5f2a9a6ea6f7,Huana,4,5,2018,173,134,140
655dab949aca5f2a9a6ea6f8,Huana,5,5,2018,123,160,144
655dab949aca5f2a9a6ea6f9,Huana,6,5,2018,111,98,120
655dab949aca5f2a9a6ea6fa,Huana,7,5,2018,182,176,146
655dab949aca5f2a9a6ea6fb,Huana,8,5,2018,114,96,142
655dab949aca5f2a9a6ea6fc,Huana,9,5,2018,119,150,146
655dab949aca5f2a9a6ea6fd,Huana,10,5,2018,131,111,98
655dab949aca5f2a9a6ea6fe,Huana,11,5,2018,194,124,100
655dab949aca5f2a9a6ea6ff,Huana,12,5,2018,121,117,132
655dab949aca5f2a9a6ea700,Huana,13,5,2018,144,131,120
655dab949aca5f2a9a6ea701,Huana,14,5,2018,147,158,92
655dab949aca5f2a9a6ea702,Huana,15,5,2018,198,100,112
655dab949aca5f2a9a6ea703,Huana,16,5,2018,100,174,148
655dab949aca5f2a9a6ea704,Huana,17,5,2018,173,133,138
655dab949aca5f2a9a6ea705,Huana,18,5,2018,149,141,130
655dab949aca5f2a9a6ea706,Huana,19,5,2018,181,121,106
655dab949aca5f2a9a6ea707,Huana,20,5,2018,141,155,128
655dab949aca5f2a9a6ea708,Huana,21,5,2018,102,134,148
655dab949aca5f2a9a6ea709,Huana,22,5,2018,173,157,140
655dab949aca5f2a9a6ea70a,Huana,23,5,2018,142,90,110
655dab949aca5f2a9a6ea70b,Huana,24,5,2018,164,92,128
655dab949aca5f2a9a6ea70c,Huana,25,5,2018,126,98,120
655dab949aca5f2a9a6ea70d,Huana,26,5,2018,173,141,92
655dab949aca5f2a9a6ea70e,Huana,27,5,2018,196,120,96
655dab949aca5f2a9a6ea70f,Huana,28,5,2018,190,134,124
655dab949aca5f2a9a6ea710,Huana,29,5,2018,184,160,144
655dab949aca5f2a9a6ea711,Huana,30,5,2018,134,106,112
655dab949aca5f2a9a6ea712,Huana,31,5,2018,116,144,96
655dab949aca5f2a9a6ea713,Huana,1,6,2018,132,120,134
655dab949aca5f2a9a6ea714,Huana,2,6,2018,192,140,142
655dab949aca5f2a9a6ea715,Huana,3,6,2018,110,177,114
655dab949aca5f2a9a6ea716,Huana,4,6,2018,130,154,116
655dab949aca5f2a9a6ea717,Huana,5,6,2018,125,138,136
655dab949aca5f2a9a6ea718,Huana,6,6,2018,161,114,130
655dab949aca5f2a9a6ea719,Huana,7,6,2018,115,133,120
655dab949aca5f2a9a6ea71a,Huana,8,6,2018,101,138,96
655dab949aca5f2a9a6ea71b,Huana,9,6,2018,189,136,102
655dab949aca5f2a9a6ea71c,Huana,10,6,2018,136,137,102
655dab949aca5f2a9a6ea71d,Huana,11,6,2018,126,121,144
655dab949aca5f2a9a6ea71e,Huana,12,6,2018,148,173,130
655dab949aca5f2a9a6ea71f,Huana,13,6,2018,122,150,116
655dab949aca5f2a9a6ea720,Huana,14,6,2018,172,102,132
655dab949aca5f2a9a6ea721,Huana,15,6,2018,126,128,102
655dab949aca5f2a9a6ea722,Huana,16,6,2018,176,117,122
655dab949aca5f2a9a6ea723,Huana,17,6,2018,162,143,148
655dab949aca5f2a9a6ea724,Huana,18,6,2018,159,148,140
655dab949aca5f2a9a6ea725,Huana,19,6,2018,109,143,108
655dab949aca5f2a9a6ea726,Huana,20,6,2018,173,131,142
655dab949aca5f2a9a6ea727,Huana,21,6,2018,167,170,124
655dab949aca5f2a9a6ea728,Huana,22,6,2018,170,102,114
655dab949aca5f2a9a6ea729,Huana,23,6,2018,184,159,106
655dab949aca5f2a9a6ea72a,Huana,24,6,2018,178,145,126
655dab949aca5f2a9a6ea72b,Huana,25,6,2018,102,105,92
655dab949aca5f2a9a6ea72c,Huana,26,6,2018,114,102,148
655dab949aca5f2a9a6ea72d,Huana,27,6,2018,183,155,96
655dab949aca5f2a9a6ea72e,Huana,28,6,2018,132,104,146
655dab949aca5f2a9a6ea72f,Huana,29,6,2018,122,165,144
655dab949aca5f2a9a6ea730,Huana,30,6,2018,114,179,142
655dab949aca5f2a9a6ea731,Huana,1,7,2018,189,153,130
655dab949aca5f2a9a6ea732,Huana,2,7,2018,153,95,104
655dab949aca5f2a9a6ea733,Huana,3,7,2018,177,126,98
655dab949aca5f2a9a6ea734,Huana,4,7,2018,113,106,110
655dab949aca5f2a9a6ea735,Huana,5,7,2018,128,133,134
655dab949aca5f2a9a6ea736,Huana,6,7,2018,158,91,116
655dab949aca5f2a9a6ea737,Huana,7,7,2018,168,110,132
655dab949aca5f2a9a6ea738,Huana,8,7,2018,140,132,138
655dab949aca5f2a9a6ea739,Huana,9,7,2018,132,154,120
655dab949aca5f2a9a6ea73a,Huana,10,7,2018,193,127,90
655dab949aca5f2a9a6ea73b,Huana,11,7,2018,102,90,100
655dab949aca5f2a9a6ea73c,Huana,12,7,2018,125,98,128
655dab949aca5f2a9a6ea73d,Huana,13,7,2018,181,165,138
655dab949aca5f2a9a6ea73e,Huana,14,7,2018,167,178,100
655dab949aca5f2a9a6ea73f,Huana,15,7,2018,193,115,102
655dab949aca5f2a9a6ea740,Huana,16,7,2018,165,136,114
655dab949aca5f2a9a6ea741,Huana,17,7,2018,191,107,90
655dab949aca5f2a9a6ea742,Huana,18,7,2018,168,152,126
655dab949aca5f2a9a6ea743,Huana,19,7,2018,190,99,134
655dab949aca5f2a9a6ea744,Huana,20,7,2018,167,94,106
655dab949aca5f2a9a6ea745,Huana,21,7,2018,138,93,134
655dab949aca5f2a9a6ea746,Huana,22,7,2018,185,157,94
655dab949aca5f2a9a6ea747,Huana,23,7,2018,125,114,134
655dab949aca5f2a9a6ea748,Huana,24,7,2018,102,149,142
655dab949aca5f2a9a6ea749,Huana,25,7,2018,126,143,142
655dab949aca5f2a9a6ea74a,Huana,26,7,2018,105,148,138
655dab949aca5f2a9a6ea74b,Huana,27,7,2018,148,152,96
655dab949aca5f2a9a6ea74c,Huana,28,7,2018,102,109,98
655dab949aca5f2a9a6ea74d,Huana,29,7,2018,109,134,126
655dab949aca5f2a9a6ea74e,Huana,30,7,2018,141,110,94
655dab949aca5f2a9a6ea74f,Huana,31,7,2018,194,141,120
655dab949aca5f2a9a6ea750,Huana,1,8,2018,111,126,100
655dab949aca5f2a9a6ea751,Huana,2,8,2018,100,135,138
655dab949aca5f2a9a6ea752,Huana,3,8,2018,190,176,124
655dab949aca5f2a9a6ea753,Huana,4,8,2018,199,149,148
655dab949aca5f2a9a6ea754,Huana,5,8,2018,104,113,104
655dab949aca5f2a9a6ea755,Huana,6,8,2018,195,171,118
655dab949aca5f2a9a6ea756,Huana,7,8,2018,143,166,138
655dab949aca5f2a9a6ea757,Huana,8,8,2018,140,166,136
655dab949aca5f2a9a6ea758,Huana,9,8,2018,134,131,92
655dab949aca5f2a9a6ea759,Huana,10,8,2018,137,174,100
655dab949aca5f2a9a6ea75a,Huana,11,8,2018,188,127,148
655dab949aca5f2a9a6ea75b,Huana,12,8,2018,190,150,146
655dab949aca5f2a9a6ea75c,Huana,13,8,2018,177,125,132
655dab949aca5f2a9a6ea75d,Huana,14,8,2018,147,96,108
655dab949aca5f2a9a6ea75e,Huana,15,8,2018,141,106,134
655dab949aca5f2a9a6ea75f,Huana,16,8,2018,162,99,98
655dab949aca5f2a9a6ea760,Huana,17,8,2018,153,109,130
655dab949aca5f2a9a6ea761,Huana,18,8,2018,122,103,144
655dab949aca5f2a9a6ea762,Huana,19,8,2018,116,148,98
655dab949aca5f2a9a6ea763,Huana,20,8,2018,143,156,120
655dab949aca5f2a9a6ea764,Huana,21,8,2018,137,124,106
655dab949aca5f2a9a6ea765,Huana,22,8,2018,100,128,130
655dab949aca5f2a9a6ea766,Huana,23,8,2018,101,123,136
655dab949aca5f2a9a6ea767,Huana,24,8,2018,131,124,106
655dab949aca5f2a9a6ea768,Huana,25,8,2018,148,155,132
655dab949aca5f2a9a6ea769,Huana,26,8,2018,198,96,106
655dab949aca5f2a9a6ea76a,Huana,27,8,2018,169,120,124
655dab949aca5f2a9a6ea76b,Huana,28,8,2018,177,167,98
655dab949aca5f2a9a6ea76c,Huana,29,8,2018,154,135,104
655dab949aca5f2a9a6ea76d,Huana,30,8,2018,149,119,122
655dab949aca5f2a9a6ea76e,Huana,31,8,2018,152,178,98
655dab949aca5f2a9a6ea76f,Huana,1,9,2018,170,101,108
655dab949aca5f2a9a6ea770,Huana,2,9,2018,172,172,144
655dab949aca5f2a9a6ea771,Huana,3,9,2018,106,176,132
655dab949aca5f2a9a6ea772,Huana,4,9,2018,166,98,140
655dab949aca5f2a9a6ea773,Huana,5,9,2018,197,113,92
655dab949aca5f2a9a6ea774,Huana,6,9,2018,139,130,134
655dab949aca5f2a9a6ea775,Huana,7,9,2018,147,147,140
655dab949aca5f2a9a6ea776,Huana,8,9,2018,133,176,128
655dab949aca5f2a9a6ea777,Huana,9,9,2018,173,137,126
655dab949aca5f2a9a6ea778,Huana,10,9,2018,188,131,124
655dab949aca5f2a9a6ea779,Huana,11,9,2018,135,137,114
655dab949aca5f2a9a6ea77a,Huana,12,9,2018,117,171,118
655dab949aca5f2a9a6ea77b,Huana,13,9,2018,132,127,112
655dab949aca5f2a9a6ea77c,Huana,14,9,2018,178,151,116
655dab949aca5f2a9a6ea77d,Huana,15,9,2018,116,155,108
655dab949aca5f2a9a6ea77e,Huana,16,9,2018,136,101,116
655dab949aca5f2a9a6ea77f,Huana,17,9,2018,167,145,130
655dab949aca5f2a9a6ea780,Huana,18,9,2018,192,171,122
655dab949aca5f2a9a6ea781,Huana,19,9,2018,129,124,126
655dab949aca5f2a9a6ea782,Huana,20,9,2018,161,128,92
655dab949aca5f2a9a6ea783,Huana,21,9,2018,121,167,134
655dab949aca5f2a9a6ea784,Huana,22,9,2018,123,120,102
655dab949aca5f2a9a6ea785,Huana,23,9,2018,122,102,106
655dab949aca5f2a9a6ea786,Huana,24,9,2018,192,138,134
655dab949aca5f2a9a6ea787,Huana,25,9,2018,152,161,120
655dab949aca5f2a9a6ea788,Huana,26,9,2018,149,154,92
655dab949aca5f2a9a6ea789,Huana,27,9,2018,144,99,102
655dab949aca5f2a9a6ea78a,Huana,28,9,2018,129,111,94
655dab949aca5f2a9a6ea78b,Huana,29,9,2018,145,115,106
655dab949aca5f2a9a6ea78c,Huana,30,9,2018,182,130,136
655dab949aca5f2a9a6ea78d,Huana,1,10,2018,179,132,110
655dab949aca5f2a9a6ea78e,Huana,2,10,2018,158,111,138
655dab949aca5f2a9a6ea78f,Huana,3,10,2018,180,119,94
655dab949aca5f2a9a6ea790,Huana,4,10,2018,186,140,90
655dab949aca5f2a9a6ea791,Huana,5,10,2018,161,156,126
655dab949aca5f2a9a6ea792,Huana,6,10,2018,115,141,136
655dab949aca5f2a9a6ea793,Huana,7,10,2018,180,137,134
655dab949aca5f2a9a6ea794,Huana,8,10,2018,171,135,114
655dab949aca5f2a9a6ea795,Huana,9,10,2018,158,132,146
655dab949aca5f2a9a6ea796,Huana,10,10,2018,149,97,138
655dab949aca5f2a9a6ea797,Huana,11,10,2018,170,149,122
655dab949aca5f2a9a6ea798,Huana,12,10,2018,130,91,148
655dab949aca5f2a9a6ea799,Huana,13,10,2018,104,176,90
655dab949aca5f2a9a6ea79a,Huana,14,10,2018,184,147,94
655dab949aca5f2a9a6ea79b,Huana,15,10,2018,117,145,98
655dab949aca5f2a9a6ea79c,Huana,16,10,2018,117,145,112
655dab949aca5f2a9a6ea79d,Huana,17,10,2018,186,126,130
655dab949aca5f2a9a6ea79e,Huana,18,10,2018,102,114,148
655dab949aca5f2a9a6ea79f,Huana,19,10,2018,192,164,126
655dab949aca5f2a9a6ea7a0,Huana,20,10,2018,119,102,102
655dab949aca5f2a9a6ea7a1,Huana,21,10,2018,151,155,146
655dab949aca5f2a9a6ea7a2,Huana,22,10,2018,174,123,144
655dab949aca5f2a9a6ea7a3,Huana,23,10,2018,154,150,122
655dab949aca5f2a9a6ea7a4,Huana,24,10,2018,123,98,104
655dab949aca5f2a9a6ea7a5,Huana,25,10,2018,138,93,140
655dab949aca5f2a9a6ea7a6,Huana,26,10,2018,147,163,116
655dab949aca5f2a9a6ea7a7,Huana,27,10,2018,190,173,140
655dab949aca5f2a9a6ea7a8,Huana,28,10,2018,135,104,124
655dab949aca5f2a9a6ea7a9,Huana,29,10,2018,171,143,140
655dab949aca5f2a9a6ea7aa,Huana,30,10,2018,110,140,98
655dab949aca5f2a9a6ea7ab,Huana,31,10,2018,108,110,130
655dab949aca5f2a9a6ea7ac,Huana,1,11,2018,143,100,104
655dab949aca5f2a9a6ea7ad,Huana,2,11,2018,193,121,90
655dab949aca5f2a9a6ea7ae,Huana,3,11,2018,141,159,100
655dab949aca5f2a9a6ea7af,Huana,4,11,2018,114,105,138
655dab949aca5f2a9a6ea7b0,Huana,5,11,2018,192,91,108
655dab949aca5f2a9a6ea7b1,Huana,6,11,2018,132,143,116
655dab949aca5f2a9a6ea7b2,Huana,7,11,2018,127,159,122
655dab949aca5f2a9a6ea7b3,Huana,8,11,2018,181,148,96
655dab949aca5f2a9a6ea7b4,Huana,9,11,2018,145,157,126
655dab949aca5f2a9a6ea7b5,Huana,10,11,2018,160,99,120
655dab949aca5f2a9a6ea7b6,Huana,11,11,2018,110,98,108
655dab949aca5f2a9a6ea7b7,Huana,12,11,2018,174,140,110
655dab949aca5f2a9a6ea7b8,Huana,13,11,2018,149,176,106
655dab949aca5f2a9a6ea7b9,Huana,14,11,2018,155,166,120
655dab949aca5f2a9a6ea7ba,Huana,15,11,2018,106,134,90
655dab949aca5f2a9a6ea7bb,Huana,16,11,2018,118,95,116
655dab949aca5f2a9a6ea7bc,Huana,17,11,2018,176,133,130
655dab949aca5f2a9a6ea7bd,Huana,18,11,2018,141,127,112
655dab949aca5f2a9a6ea7be,Huana,19,11,2018,171,135,124
655dab949aca5f2a9a6ea7bf,Huana,20,11,2018,130,155,130
655dab949aca5f2a9a6ea7c0,Huana,21,11,2018,101,106,122
655dab949aca5f2a9a6ea7c1,Huana,22,11,2018,183,111,94
655dab949aca5f2a9a6ea7c2,Huana,23,11,2018,112,145,114
655dab949aca5f2a9a6ea7c3,Huana,24,11,2018,174,153,100
655dab949aca5f2a9a6ea7c4,Huana,25,11,2018,199,178,114
655dab949aca5f2a9a6ea7c5,Huana,26,11,2018,199,149,138
655dab949aca5f2a9a6ea7c6,Huana,27,11,2018,119,158,90
655dab949aca5f2a9a6ea7c7,Huana,28,11,2018,197,115,102
655dab949aca5f2a9a6ea7c8,Huana,29,11,2018,108,117,128
655dab949aca5f2a9a6ea7c9,Huana,30,11,2018,180,160,92
655dab949aca5f2a9a6ea7ca,Huana,1,12,2018,184,107,144
655dab949aca5f2a9a6ea7cb,Huana,2,12,2018,143,164,92
655dab949aca5f2a9a6ea7cc,Huana,3,12,2018,136,141,130
655dab949aca5f2a9a6ea7cd,Huana,4,12,2018,177,141,118
655dab949aca5f2a9a6ea7ce,Huana,5,12,2018,180,137,108
655dab949aca5f2a9a6ea7cf,Huana,6,12,2018,174,90,128
655dab949aca5f2a9a6ea7d0,Huana,7,12,2018,123,132,146
655dab949aca5f2a9a6ea7d1,Huana,8,12,2018,134,124,118
655dab949aca5f2a9a6ea7d2,Huana,9,12,2018,188,141,112
655dab949aca5f2a9a6ea7d3,Huana,10,12,2018,176,133,114
655dab949aca5f2a9a6ea7d4,Huana,11,12,2018,167,149,118
655dab949aca5f2a9a6ea7d5,Huana,12,12,2018,140,153,108
655dab949aca5f2a9a6ea7d6,Huana,13,12,2018,179,176,106
655dab949aca5f2a9a6ea7d7,Huana,14,12,2018,114,108,108
655dab949aca5f2a9a6ea7d8,Huana,15,12,2018,185,97,138
655dab949aca5f2a9a6ea7d9,Huana,16,12,2018,138,110,118
655dab949aca5f2a9a6ea7da,Huana,17,12,2018,162,162,148
655dab949aca5f2a9a6ea7db,Huana,18,12,2018,138,177,106
655dab949aca5f2a9a6ea7dc,Huana,19,12,2018,137,133,128
655dab949aca5f2a9a6ea7dd,Huana,20,12,2018,175,106,124
655dab949aca5f2a9a6ea7de,Huana,21,12,2018,191,142,110
655dab949aca5f2a9a6ea7df,Huana,22,12,2018,140,149,108
655dab949aca5f2a9a6ea7e0,Huana,23,12,2018,147,90,138
655dab949aca5f2a9a6ea7e1,Huana,24,12,2018,132,173,128
655dab949aca5f2a9a6ea7e2,Huana,25,12,2018,157,164,100
655dab949aca5f2a9a6ea7e3,Huana,26,12,2018,173,134,142
655dab949aca5f2a9a6ea7e4,Huana,27,12,2018,197,132,138
655dab949aca5f2a9a6ea7e5,Huana,28,12,2018,169,159,96
655dab949aca5f2a9a6ea7e6,Huana,29,12,2018,192,110,102
655dab949aca5f2a9a6ea7e7,Huana,30,12,2018,159,171,110
655dab949aca5f2a9a6ea7e8,Huana,31,12,2018,115,143,110
655dab949aca5f2a9a6ea7e9,Huana,1,1,2019,105,93,100
655dab949aca5f2a9a6ea7ea,Huana,2,1,2019,194,174,136
655dab949aca5f2a9a6ea7eb,Huana,3,1,2019,199,104,128
655dab949aca5f2a9a6ea7ec,Huana,4,1,2019,195,107,90
655dab949aca5f2a9a6ea7ed,Huana,5,1,2019,194,126,98
655dab949aca5f2a9a6ea7ee,Huana,6,1,2019,158,101,130
655dab949aca5f2a9a6ea7ef,Huana,7,1,2019,141,115,106
655dab949aca5f2a9a6ea7f0,Huana,8,1,2019,178,142,138
655dab949aca5f2a9a6ea7f1,Huana,9,1,2019,108,126,126
655dab949aca5f2a9a6ea7f2,Huana,10,1,2019,167,136,128
655dab949aca5f2a9a6ea7f3,Huana,11,1,2019,128,101,148
655dab949aca5f2a9a6ea7f4,Huana,12,1,2019,178,162,108
655dab949aca5f2a9a6ea7f5,Huana,13,1,2019,145,165,100
655dab949aca5f2a9a6ea7f6,Huana,14,1,2019,103,145,114
655dab949aca5f2a9a6ea7f7,Huana,15,1,2019,102,90,102
655dab949aca5f2a9a6ea7f8,Huana,16,1,2019,199,135,118
655dab949aca5f2a9a6ea7f9,Huana,17,1,2019,162,132,106
655dab949aca5f2a9a6ea7fa,Huana,18,1,2019,142,108,136
655dab949aca5f2a9a6ea7fb,Huana,19,1,2019,164,156,96
655dab949aca5f2a9a6ea7fc,Huana,20,1,2019,173,179,102
655dab949aca5f2a9a6ea7fd,Huana,21,1,2019,187,130,146
655dab949aca5f2a9a6ea7fe,Huana,22,1,2019,190,162,114
655dab949aca5f2a9a6ea7ff,Huana,23,1,2019,130,161,114
655dab949aca5f2a9a6ea800,Huana,24,1,2019,190,152,92
655dab949aca5f2a9a6ea801,Huana,25,1,2019,114,161,112
655dab949aca5f2a9a6ea802,Huana,26,1,2019,104,116,110
655dab949aca5f2a9a6ea803,Huana,27,1,2019,163,148,96
655dab949aca5f2a9a6ea804,Huana,28,1,2019,192,119,134
655dab949aca5f2a9a6ea805,Huana,29,1,2019,143,116,140
655dab949aca5f2a9a6ea806,Huana,30,1,2019,149,138,108
655dab949aca5f2a9a6ea807,Huana,31,1,2019,117,162,108
655dab949aca5f2a9a6ea808,Huana,1,2,2019,101,125,120
655dab949aca5f2a9a6ea809,Huana,2,2,2019,152,105,112
655dab949aca5f2a9a6ea80a,Huana,3,2,2019,194,176,130
655dab949aca5f2a9a6ea80b,Huana,4,2,2019,161,151,128
655dab949aca5f2a9a6ea80c,Huana,5,2,2019,158,178,140
655dab949aca5f2a9a6ea80d,Huana,6,2,2019,166,156,116
655dab949aca5f2a9a6ea80e,Huana,7,2,2019,102,165,124
655dab949aca5f2a9a6ea80f,Huana,8,2,2019,197,94,126
655dab949aca5f2a9a6ea810,Huana,9,2,2019,151,176,142
655dab949aca5f2a9a6ea811,Huana,10,2,2019,146,95,148
655dab949aca5f2a9a6ea812,Huana,11,2,2019,106,101,132
655dab949aca5f2a9a6ea813,Huana,12,2,2019,193,103,108
655dab949aca5f2a9a6ea814,Huana,13,2,2019,140,109,98
655dab949aca5f2a9a6ea815,Huana,14,2,2019,189,118,114
655dab959aca5f2a9a6ea816,Huana,15,2,2019,142,93,100
655dab959aca5f2a9a6ea817,Huana,16,2,2019,139,101,146
655dab959aca5f2a9a6ea818,Huana,17,2,2019,108,168,108
655dab959aca5f2a9a6ea819,Huana,18,2,2019,171,138,144
655dab959aca5f2a9a6ea81a,Huana,19,2,2019,102,114,140
655dab959aca5f2a9a6ea81b,Huana,20,2,2019,163,178,120
655dab959aca5f2a9a6ea81c,Huana,21,2,2019,168,163,114
655dab959aca5f2a9a6ea81d,Huana,22,2,2019,101,129,136
655dab959aca5f2a9a6ea81e,Huana,23,2,2019,118,166,106
655dab959aca5f2a9a6ea81f,Huana,24,2,2019,115,160,124
655dab959aca5f2a9a6ea820,Huana,25,2,2019,146,93,112
655dab959aca5f2a9a6ea821,Huana,26,2,2019,133,124,128
655dab959aca5f2a9a6ea822,Huana,27,2,2019,115,108,132
655dab959aca5f2a9a6ea823,Huana,28,2,2019,132,111,148
655dab959aca5f2a9a6ea824,Huana,1,3,2019,130,110,148
655dab959aca5f2a9a6ea825,Huana,2,3,2019,154,114,92
655dab959aca5f2a9a6ea826,Huana,3,3,2019,139,136,136
655dab959aca5f2a9a6ea827,Huana,4,3,2019,171,140,130
655dab959aca5f2a9a6ea828,Huana,5,3,2019,107,144,104
655dab959aca5f2a9a6ea829,Huana,6,3,2019,158,112,116
655dab959aca5f2a9a6ea82a,Huana,7,3,2019,121,158,106
655dab959aca5f2a9a6ea82b,Huana,8,3,2019,163,170,110
655dab959aca5f2a9a6ea82c,Huana,9,3,2019,142,141,90
655dab959aca5f2a9a6ea82d,Huana,10,3,2019,167,117,146
655dab959aca5f2a9a6ea82e,Huana,11,3,2019,110,165,112
655dab959aca5f2a9a6ea82f,Huana,12,3,2019,188,110,130
655dab959aca5f2a9a6ea830,Huana,13,3,2019,180,163,140
655dab959aca5f2a9a6ea831,Huana,14,3,2019,138,159,106
655dab959aca5f2a9a6ea832,Huana,15,3,2019,128,154,118
655dab959aca5f2a9a6ea833,Huana,16,3,2019,195,114,128
655dab959aca5f2a9a6ea834,Huana,17,3,2019,139,144,138
655dab959aca5f2a9a6ea835,Huana,18,3,2019,135,133,106
655dab959aca5f2a9a6ea836,Huana,19,3,2019,121,94,128
655dab959aca5f2a9a6ea837,Huana,20,3,2019,135,175,92
655dab959aca5f2a9a6ea838,Huana,21,3,2019,152,119,118
655dab959aca5f2a9a6ea839,Huana,22,3,2019,102,144,120
655dab959aca5f2a9a6ea83a,Huana,23,3,2019,116,176,130
655dab959aca5f2a9a6ea83b,Huana,24,3,2019,194,141,104
655dab959aca5f2a9a6ea83c,Huana,25,3,2019,172,93,126
655dab959aca5f2a9a6ea83d,Huana,26,3,2019,108,158,132
655dab959aca5f2a9a6ea83e,Huana,27,3,2019,124,90,94
655dab959aca5f2a9a6ea83f,Huana,28,3,2019,133,147,128
655dab959aca5f2a9a6ea840,Huana,29,3,2019,194,130,128
655dab959aca5f2a9a6ea841,Huana,30,3,2019,190,155,130
655dab959aca5f2a9a6ea842,Huana,31,3,2019,198,162,112
655dab959aca5f2a9a6ea843,Huana,1,4,2019,106,130,132
655dab959aca5f2a9a6ea844,Huana,2,4,2019,106,134,138
655dab959aca5f2a9a6ea845,Huana,3,4,2019,127,123,120
655dab959aca5f2a9a6ea846,Huana,4,4,2019,143,163,130
655dab959aca5f2a9a6ea847,Huana,5,4,2019,185,102,146
655dab959aca5f2a9a6ea848,Huana,6,4,2019,101,92,112
655dab959aca5f2a9a6ea849,Huana,7,4,2019,187,121,126
655dab959aca5f2a9a6ea84a,Huana,8,4,2019,111,100,120
